"account_id","district_id","frequency","date"
1448,1,"POPLATEK MESICNE",951007
1449,35,"POPLATEK MESICNE",930826
1450,63,"POPLATEK MESICNE",960407
1451,64,"POPLATEK MESICNE",930624
1452,45,"POPLATEK MESICNE",950916
1453,61,"POPLATEK TYDNE",930925
1454,46,"POPLATEK MESICNE",970725
1455,66,"POPLATEK MESICNE",960103
1456,9,"POPLATEK MESICNE",960412
1458,29,"POPLATEK MESICNE",940103
1459,12,"POPLATEK MESICNE",970326
1460,54,"POPLATEK MESICNE",961129
1461,73,"POPLATEK MESICNE",960407
1463,32,"POPLATEK MESICNE",960925
1464,73,"POPLATEK MESICNE",961021
1465,30,"POPLATEK MESICNE",950608
1466,69,"POPLATEK TYDNE",970326
1467,37,"POPLATEK MESICNE",940427
1468,54,"POPLATEK MESICNE",931011
1469,67,"POPLATEK MESICNE",951215
1470,19,"POPLATEK MESICNE",940210
1471,1,"POPLATEK MESICNE",960721
1472,2,"POPLATEK MESICNE",950720
1473,39,"POPLATEK MESICNE",960416
1474,63,"POPLATEK MESICNE",960914
1475,1,"POPLATEK TYDNE",930614
1476,61,"POPLATEK MESICNE",930426
1477,1,"POPLATEK MESICNE",930208
1478,5,"POPLATEK MESICNE",961030
1479,54,"POPLATEK MESICNE",950404
1480,41,"POPLATEK TYDNE",960703
1481,15,"POPLATEK MESICNE",930117
1482,38,"POPLATEK MESICNE",961208
1483,10,"POPLATEK MESICNE",960109
1484,70,"POPLATEK MESICNE",960923
1485,36,"POPLATEK MESICNE",931003
1486,63,"POPLATEK MESICNE",960115
1487,66,"POPLATEK MESICNE",930910
1488,25,"POPLATEK MESICNE",970429
1490,5,"POPLATEK MESICNE",960725
1491,47,"POPLATEK MESICNE",970611
1492,24,"POPLATEK MESICNE",961017
1493,41,"POPLATEK MESICNE",930109
1494,1,"POPLATEK MESICNE",971008
1495,36,"POPLATEK MESICNE",931101
1496,57,"POPLATEK MESICNE",950205
1497,1,"POPLATEK MESICNE",930716
1498,62,"POPLATEK TYDNE",970207
1499,47,"POPLATEK MESICNE",931128
1500,43,"POPLATEK MESICNE",961001
1501,50,"POPLATEK MESICNE",960811
1502,1,"POPLATEK MESICNE",961002
1503,71,"POPLATEK MESICNE",960410
1504,1,"POPLATEK MESICNE",960826
1505,69,"POPLATEK MESICNE",930423
1506,51,"POPLATEK MESICNE",971013
1507,35,"POPLATEK MESICNE",930803
1508,69,"POPLATEK MESICNE",960122
1509,51,"POPLATEK MESICNE",940519
1510,33,"POPLATEK MESICNE",960311
1511,51,"POPLATEK PO OBRATU",940313
1512,1,"POPLATEK MESICNE",940108
1513,30,"POPLATEK MESICNE",930823
1514,7,"POPLATEK MESICNE",970701
1515,11,"POPLATEK MESICNE",930611
1516,67,"POPLATEK MESICNE",931008
1517,5,"POPLATEK MESICNE",960824
1518,67,"POPLATEK MESICNE",930421
1519,9,"POPLATEK MESICNE",950614
1520,48,"POPLATEK MESICNE",950808
1521,74,"POPLATEK MESICNE",960404
1522,48,"POPLATEK MESICNE",970802
1523,52,"POPLATEK PO OBRATU",971124
1524,6,"POPLATEK MESICNE",970220
1525,57,"POPLATEK MESICNE",960905
1526,52,"POPLATEK MESICNE",950122
1527,31,"POPLATEK PO OBRATU",931117
1528,50,"POPLATEK MESICNE",960608
1529,1,"POPLATEK MESICNE",960428
1530,70,"POPLATEK MESICNE",950527
1532,54,"POPLATEK MESICNE",960919
1534,1,"POPLATEK MESICNE",930524
1535,46,"POPLATEK MESICNE",930320
1536,41,"POPLATEK TYDNE",930122
1537,54,"POPLATEK MESICNE",970606
1538,22,"POPLATEK MESICNE",960920
1539,1,"POPLATEK PO OBRATU",930103
1540,1,"POPLATEK MESICNE",950329
1541,60,"POPLATEK MESICNE",961018
1542,1,"POPLATEK MESICNE",960425
1543,1,"POPLATEK MESICNE",960414
1544,69,"POPLATEK MESICNE",930714
1545,1,"POPLATEK MESICNE",930308
1546,15,"POPLATEK MESICNE",961120
1547,72,"POPLATEK MESICNE",930914
1548,47,"POPLATEK MESICNE",950127
1549,21,"POPLATEK MESICNE",961121
1550,1,"POPLATEK MESICNE",960415
1551,72,"POPLATEK MESICNE",970618
1552,18,"POPLATEK MESICNE",940102
1553,59,"POPLATEK MESICNE",961221
1554,47,"POPLATEK MESICNE",941115
1555,34,"POPLATEK MESICNE",961110
1556,54,"POPLATEK MESICNE",960915
1557,66,"POPLATEK MESICNE",961213
1558,32,"POPLATEK MESICNE",961006
1559,14,"POPLATEK MESICNE",941008
1560,62,"POPLATEK MESICNE",970414
1561,66,"POPLATEK MESICNE",950401
1562,1,"POPLATEK MESICNE",950830
1563,47,"POPLATEK MESICNE",960814
1564,48,"POPLATEK MESICNE",960305
1565,36,"POPLATEK MESICNE",931020
1566,73,"POPLATEK MESICNE",930707
1567,10,"POPLATEK MESICNE",970819
1568,23,"POPLATEK MESICNE",950715
1570,1,"POPLATEK MESICNE",940312
1571,66,"POPLATEK MESICNE",960729
1572,72,"POPLATEK MESICNE",971021
1573,63,"POPLATEK MESICNE",971229
1574,75,"POPLATEK MESICNE",970528
1575,1,"POPLATEK MESICNE",930227
1576,35,"POPLATEK TYDNE",960806
1577,67,"POPLATEK MESICNE",961016
1578,48,"POPLATEK MESICNE",941201
1579,57,"POPLATEK MESICNE",940809
1580,69,"POPLATEK MESICNE",960108
1581,39,"POPLATEK MESICNE",951012
1582,28,"POPLATEK MESICNE",960501
1583,69,"POPLATEK PO OBRATU",941117
1584,30,"POPLATEK MESICNE",930527
1585,42,"POPLATEK MESICNE",960223
1586,1,"POPLATEK MESICNE",961003
1587,1,"POPLATEK MESICNE",961211
1588,67,"POPLATEK MESICNE",931211
1589,37,"POPLATEK MESICNE",930807
1590,77,"POPLATEK MESICNE",950407
1591,65,"POPLATEK MESICNE",960110
1592,38,"POPLATEK MESICNE",940818
1593,16,"POPLATEK MESICNE",960822
1594,15,"POPLATEK MESICNE",970406
1596,70,"POPLATEK MESICNE",971005
1597,68,"POPLATEK MESICNE",950704
1598,15,"POPLATEK MESICNE",970412
1599,57,"POPLATEK MESICNE",951110
1600,1,"POPLATEK MESICNE",960913
1601,10,"POPLATEK MESICNE",930209
1602,33,"POPLATEK MESICNE",930919
1603,1,"POPLATEK MESICNE",930509
1604,54,"POPLATEK MESICNE",931216
1605,72,"POPLATEK MESICNE",931216
1606,23,"POPLATEK MESICNE",960307
1607,71,"POPLATEK MESICNE",960420
1608,26,"POPLATEK MESICNE",971008
1609,41,"POPLATEK MESICNE",960705
1610,52,"POPLATEK MESICNE",930517
1611,69,"POPLATEK MESICNE",960211
1612,66,"POPLATEK MESICNE",960212
1613,1,"POPLATEK MESICNE",950913
1614,63,"POPLATEK MESICNE",960507
1615,1,"POPLATEK MESICNE",971020
1616,22,"POPLATEK MESICNE",970207
1617,45,"POPLATEK MESICNE",930601
1618,6,"POPLATEK MESICNE",961218
1619,38,"POPLATEK MESICNE",970224
1620,17,"POPLATEK MESICNE",950608
1621,75,"POPLATEK MESICNE",931201
1622,19,"POPLATEK MESICNE",960412
1623,1,"POPLATEK MESICNE",960204
1624,53,"POPLATEK MESICNE",960422
1625,1,"POPLATEK MESICNE",950117
1626,3,"POPLATEK MESICNE",940315
1627,1,"POPLATEK MESICNE",940120
1628,60,"POPLATEK MESICNE",930110
1629,10,"POPLATEK MESICNE",951102
1630,72,"POPLATEK MESICNE",930728
1631,10,"POPLATEK MESICNE",960927
1632,18,"POPLATEK TYDNE",960113
1633,51,"POPLATEK MESICNE",950222
1634,77,"POPLATEK MESICNE",940604
1635,19,"POPLATEK MESICNE",931229
1636,53,"POPLATEK MESICNE",970408
1637,1,"POPLATEK MESICNE",930108
1638,6,"POPLATEK TYDNE",961112
1640,13,"POPLATEK MESICNE",950901
1641,50,"POPLATEK MESICNE",960422
1642,64,"POPLATEK MESICNE",950527
1644,1,"POPLATEK MESICNE",930509
1645,50,"POPLATEK MESICNE",961016
1646,1,"POPLATEK TYDNE",960527
1647,1,"POPLATEK MESICNE",970709
1648,40,"POPLATEK MESICNE",970808
1649,46,"POPLATEK MESICNE",930126
1650,39,"POPLATEK MESICNE",971206
1651,34,"POPLATEK MESICNE",970123
1652,74,"POPLATEK MESICNE",930520
1653,1,"POPLATEK MESICNE",940919
1654,30,"POPLATEK MESICNE",960805
1655,41,"POPLATEK MESICNE",960415
1656,47,"POPLATEK MESICNE",970201
1657,12,"POPLATEK MESICNE",971104
1658,73,"POPLATEK MESICNE",930510
1659,46,"POPLATEK MESICNE",961225
1660,1,"POPLATEK MESICNE",950922
1662,1,"POPLATEK MESICNE",970811
1663,55,"POPLATEK MESICNE",961102
1664,56,"POPLATEK MESICNE",931115
1665,73,"POPLATEK MESICNE",970415
1666,67,"POPLATEK MESICNE",931030
1667,56,"POPLATEK MESICNE",960818
1668,62,"POPLATEK MESICNE",970307
1669,39,"POPLATEK MESICNE",960919
1670,12,"POPLATEK MESICNE",960102
1671,6,"POPLATEK MESICNE",930505
1672,5,"POPLATEK MESICNE",960508
1673,53,"POPLATEK MESICNE",931208
1674,1,"POPLATEK MESICNE",950915
1675,36,"POPLATEK MESICNE",930201
1677,69,"POPLATEK MESICNE",970108
1678,1,"POPLATEK MESICNE",930222
1679,68,"POPLATEK MESICNE",960905
1680,59,"POPLATEK MESICNE",931210
1681,68,"POPLATEK MESICNE",970711
1682,49,"POPLATEK MESICNE",951222
1683,77,"POPLATEK MESICNE",961101
1684,32,"POPLATEK TYDNE",930710
1685,28,"POPLATEK MESICNE",951213
1686,11,"POPLATEK MESICNE",931118
1687,23,"POPLATEK MESICNE",970418
1688,70,"POPLATEK MESICNE",930227
1689,55,"POPLATEK MESICNE",930907
1690,16,"POPLATEK MESICNE",951007
1691,48,"POPLATEK MESICNE",951108
1692,56,"POPLATEK MESICNE",950329
1693,1,"POPLATEK PO OBRATU",970429
1694,6,"POPLATEK TYDNE",930829
1695,76,"POPLATEK MESICNE",930103
1696,43,"POPLATEK MESICNE",950609
1697,63,"POPLATEK MESICNE",970517
1698,68,"POPLATEK MESICNE",960314
1699,53,"POPLATEK MESICNE",930114
1700,64,"POPLATEK MESICNE",951118
1701,1,"POPLATEK MESICNE",930810
1702,56,"POPLATEK MESICNE",950227
1703,72,"POPLATEK MESICNE",971102
1704,70,"POPLATEK MESICNE",950922
1705,70,"POPLATEK MESICNE",930915
1706,1,"POPLATEK MESICNE",950105
1707,75,"POPLATEK MESICNE",970113
1708,22,"POPLATEK MESICNE",941121
1709,24,"POPLATEK MESICNE",960423
1710,74,"POPLATEK MESICNE",970525
1711,63,"POPLATEK MESICNE",960105
1712,44,"POPLATEK MESICNE",961125
1713,43,"POPLATEK MESICNE",930303
1714,72,"POPLATEK MESICNE",940908
1715,60,"POPLATEK MESICNE",960526
1716,46,"POPLATEK MESICNE",960502
1717,67,"POPLATEK MESICNE",971202
1718,71,"POPLATEK MESICNE",970923
1719,1,"POPLATEK MESICNE",930906
1720,35,"POPLATEK MESICNE",950516
1721,68,"POPLATEK MESICNE",930325
1722,32,"POPLATEK MESICNE",960311
1723,70,"POPLATEK MESICNE",971104
1724,48,"POPLATEK MESICNE",970607
1725,72,"POPLATEK PO OBRATU",950703
1726,48,"POPLATEK MESICNE",930103
1727,9,"POPLATEK MESICNE",971011
1728,74,"POPLATEK MESICNE",950623
1729,53,"POPLATEK MESICNE",970908
1730,1,"POPLATEK MESICNE",930109
1731,33,"POPLATEK MESICNE",930114
1732,51,"POPLATEK MESICNE",960220
1733,18,"POPLATEK MESICNE",960420
1734,37,"POPLATEK MESICNE",970410
1735,42,"POPLATEK MESICNE",961204
1736,74,"POPLATEK MESICNE",970226
1737,77,"POPLATEK MESICNE",960213
1738,15,"POPLATEK MESICNE",960806
1739,3,"POPLATEK MESICNE",960708
1740,57,"POPLATEK MESICNE",970313
1741,21,"POPLATEK MESICNE",950510
1742,68,"POPLATEK MESICNE",951008
1743,51,"POPLATEK MESICNE",930604
1744,76,"POPLATEK MESICNE",960207
1745,53,"POPLATEK MESICNE",961019
1746,1,"POPLATEK MESICNE",970311
1747,30,"POPLATEK MESICNE",970814
1749,64,"POPLATEK MESICNE",951014
1750,1,"POPLATEK MESICNE",930126
1751,53,"POPLATEK MESICNE",961004
1752,68,"POPLATEK MESICNE",960508
1753,71,"POPLATEK MESICNE",970614
1754,52,"POPLATEK MESICNE",961201
1756,38,"POPLATEK MESICNE",951026
1757,75,"POPLATEK MESICNE",950327
1758,21,"POPLATEK MESICNE",960708
1759,39,"POPLATEK MESICNE",960125
1760,53,"POPLATEK MESICNE",951111
1761,24,"POPLATEK MESICNE",930824
1762,28,"POPLATEK MESICNE",931211
1763,73,"POPLATEK MESICNE",960306
1764,68,"POPLATEK MESICNE",970904
1765,18,"POPLATEK MESICNE",960721
1766,28,"POPLATEK MESICNE",940903
1767,21,"POPLATEK MESICNE",931020
1768,15,"POPLATEK MESICNE",931220
1769,39,"POPLATEK MESICNE",950125
1770,65,"POPLATEK MESICNE",940208
1771,69,"POPLATEK MESICNE",930328
1772,31,"POPLATEK TYDNE",950220
1773,33,"POPLATEK MESICNE",930419
1774,61,"POPLATEK MESICNE",960910
1775,17,"POPLATEK MESICNE",930227
1776,36,"POPLATEK MESICNE",970727
1777,60,"POPLATEK MESICNE",961010
1778,15,"POPLATEK MESICNE",950225
1779,33,"POPLATEK MESICNE",930815
1780,1,"POPLATEK MESICNE",930402
1781,10,"POPLATEK MESICNE",960623
1782,8,"POPLATEK MESICNE",930512
1783,70,"POPLATEK MESICNE",970911
1784,59,"POPLATEK MESICNE",930508
1785,52,"POPLATEK MESICNE",961025
1786,1,"POPLATEK MESICNE",930525
1787,30,"POPLATEK TYDNE",930322
1788,1,"POPLATEK MESICNE",940104
1789,46,"POPLATEK MESICNE",931023
1790,70,"POPLATEK MESICNE",970908
1791,1,"POPLATEK MESICNE",960203
1792,7,"POPLATEK MESICNE",931216
1793,56,"POPLATEK MESICNE",950610
1794,74,"POPLATEK MESICNE",970723
1795,53,"POPLATEK MESICNE",970821
1796,18,"POPLATEK MESICNE",951014
1797,24,"POPLATEK MESICNE",940801
1798,46,"POPLATEK MESICNE",971128
1799,9,"POPLATEK MESICNE",960913
1800,51,"POPLATEK MESICNE",960314
1801,46,"POPLATEK MESICNE",930213
1802,75,"POPLATEK MESICNE",950310
1803,24,"POPLATEK MESICNE",950729
1804,20,"POPLATEK TYDNE",930923
1805,1,"POPLATEK MESICNE",930202
1806,40,"POPLATEK MESICNE",930119
1807,21,"POPLATEK MESICNE",971015
1808,28,"POPLATEK MESICNE",970516
1809,1,"POPLATEK TYDNE",931112
1810,50,"POPLATEK MESICNE",950903
1811,40,"POPLATEK MESICNE",930922
1812,31,"POPLATEK MESICNE",961008
1813,47,"POPLATEK MESICNE",940211
1814,17,"POPLATEK MESICNE",970923
1815,66,"POPLATEK MESICNE",930417
1816,44,"POPLATEK MESICNE",931008
1817,10,"POPLATEK MESICNE",961216
1818,54,"POPLATEK MESICNE",970225
1819,55,"POPLATEK TYDNE",961021
1820,10,"POPLATEK MESICNE",940422
1821,70,"POPLATEK MESICNE",950407
1822,30,"POPLATEK MESICNE",930505
1823,3,"POPLATEK MESICNE",960928
1824,52,"POPLATEK MESICNE",940117
1825,3,"POPLATEK MESICNE",951205
1826,5,"POPLATEK MESICNE",940522
1827,10,"POPLATEK MESICNE",930906
1828,1,"POPLATEK MESICNE",940928
1829,43,"POPLATEK MESICNE",930227
1830,10,"POPLATEK MESICNE",930208
1831,1,"POPLATEK MESICNE",930921
1832,70,"POPLATEK MESICNE",960401
1833,54,"POPLATEK MESICNE",971115
1834,62,"POPLATEK MESICNE",930803
1835,74,"POPLATEK MESICNE",941224
1836,42,"POPLATEK MESICNE",960215
1837,23,"POPLATEK MESICNE",930624
1838,68,"POPLATEK MESICNE",940526
1839,5,"POPLATEK MESICNE",970622
1840,21,"POPLATEK MESICNE",970122
1841,36,"POPLATEK MESICNE",970612
1843,12,"POPLATEK MESICNE",930130
1844,44,"POPLATEK MESICNE",930106
1845,47,"POPLATEK MESICNE",970820
1846,6,"POPLATEK MESICNE",950617
1847,47,"POPLATEK MESICNE",960404
1848,1,"POPLATEK MESICNE",940804
1851,55,"POPLATEK MESICNE",930523
1852,35,"POPLATEK MESICNE",930705
1853,7,"POPLATEK MESICNE",970129
1854,32,"POPLATEK MESICNE",970202
1855,34,"POPLATEK MESICNE",961027
1856,26,"POPLATEK MESICNE",940619
1857,37,"POPLATEK MESICNE",970818
1858,72,"POPLATEK MESICNE",950218
1859,50,"POPLATEK MESICNE",960202
1860,70,"POPLATEK MESICNE",970102
1861,54,"POPLATEK MESICNE",930702
1862,19,"POPLATEK TYDNE",950415
1863,62,"POPLATEK MESICNE",970401
1865,1,"POPLATEK MESICNE",940504
1866,4,"POPLATEK MESICNE",971117
1867,52,"POPLATEK MESICNE",951115
1868,16,"POPLATEK TYDNE",971129
1869,1,"POPLATEK MESICNE",960614
1870,10,"POPLATEK MESICNE",940625
1871,48,"POPLATEK MESICNE",940510
1872,61,"POPLATEK MESICNE",970917
1874,9,"POPLATEK MESICNE",930327
1875,44,"POPLATEK MESICNE",930821
1876,1,"POPLATEK MESICNE",970920
1877,76,"POPLATEK MESICNE",931213
1878,52,"POPLATEK TYDNE",940913
1879,10,"POPLATEK MESICNE",940513
1880,76,"POPLATEK MESICNE",940225
1881,60,"POPLATEK MESICNE",970817
1882,1,"POPLATEK MESICNE",931221
1884,54,"POPLATEK MESICNE",961224
1885,47,"POPLATEK MESICNE",960813
1886,32,"POPLATEK MESICNE",960305
1887,68,"POPLATEK MESICNE",930509
1888,6,"POPLATEK MESICNE",961021
1889,59,"POPLATEK MESICNE",950206
1890,1,"POPLATEK TYDNE",970720
1891,32,"POPLATEK MESICNE",930410
1892,28,"POPLATEK MESICNE",930713
1893,48,"POPLATEK MESICNE",960720
1894,6,"POPLATEK MESICNE",960829
1895,35,"POPLATEK MESICNE",960712
1896,74,"POPLATEK MESICNE",931005
1897,61,"POPLATEK PO OBRATU",960305
1898,70,"POPLATEK MESICNE",930401
1899,26,"POPLATEK MESICNE",961105
1900,27,"POPLATEK MESICNE",960727
1901,15,"POPLATEK MESICNE",951201
1902,50,"POPLATEK TYDNE",930717
1903,11,"POPLATEK MESICNE",960705
1904,70,"POPLATEK MESICNE",960518
1905,34,"POPLATEK MESICNE",960525
1906,1,"POPLATEK MESICNE",960801
1907,1,"POPLATEK MESICNE",970325
1908,20,"POPLATEK MESICNE",940913
1909,14,"POPLATEK MESICNE",930112
1910,60,"POPLATEK MESICNE",960906
1911,68,"POPLATEK MESICNE",940821
1912,64,"POPLATEK MESICNE",930815
1913,48,"POPLATEK MESICNE",960606
1914,27,"POPLATEK MESICNE",950124
1915,2,"POPLATEK MESICNE",970414
1916,72,"POPLATEK MESICNE",960216
1917,73,"POPLATEK MESICNE",951213
1918,24,"POPLATEK MESICNE",940410
1919,18,"POPLATEK MESICNE",941204
1920,40,"POPLATEK MESICNE",960408
1921,42,"POPLATEK MESICNE",970627
1922,60,"POPLATEK MESICNE",960209
1924,66,"POPLATEK MESICNE",960516
1925,12,"POPLATEK MESICNE",930803
1926,37,"POPLATEK MESICNE",930106
1927,42,"POPLATEK MESICNE",950804
1928,70,"POPLATEK MESICNE",970302
1929,1,"POPLATEK MESICNE",970706
1930,3,"POPLATEK MESICNE",930627
1931,20,"POPLATEK MESICNE",931123
1932,35,"POPLATEK MESICNE",960403
1933,35,"POPLATEK MESICNE",970404
1934,46,"POPLATEK MESICNE",941005
1935,38,"POPLATEK MESICNE",960815
1936,70,"POPLATEK MESICNE",950718
1937,36,"POPLATEK MESICNE",930518
1938,1,"POPLATEK MESICNE",940625
1939,6,"POPLATEK TYDNE",960419
1940,52,"POPLATEK MESICNE",931222
1941,60,"POPLATEK MESICNE",931115
1943,9,"POPLATEK MESICNE",961126
1944,72,"POPLATEK MESICNE",930212
1945,56,"POPLATEK MESICNE",951109
1946,46,"POPLATEK MESICNE",970916
1947,35,"POPLATEK MESICNE",931112
1948,64,"POPLATEK MESICNE",960408
1949,41,"POPLATEK MESICNE",940504
1950,70,"POPLATEK MESICNE",970801
1951,23,"POPLATEK MESICNE",970807
1952,70,"POPLATEK MESICNE",931128
1953,9,"POPLATEK TYDNE",970515
1954,72,"POPLATEK MESICNE",960605
1955,49,"POPLATEK MESICNE",950107
1956,63,"POPLATEK MESICNE",970523
1957,33,"POPLATEK MESICNE",960918
1958,40,"POPLATEK MESICNE",941024
1959,62,"POPLATEK MESICNE",931224
1960,31,"POPLATEK MESICNE",971204
1961,13,"POPLATEK MESICNE",950830
1962,77,"POPLATEK MESICNE",960224
1963,42,"POPLATEK MESICNE",960203
1964,25,"POPLATEK MESICNE",960212
1965,57,"POPLATEK PO OBRATU",930208
1966,27,"POPLATEK MESICNE",930212
1967,26,"POPLATEK TYDNE",950213
1968,16,"POPLATEK TYDNE",971014
1969,5,"POPLATEK MESICNE",940402
1970,8,"POPLATEK MESICNE",931208
1971,41,"POPLATEK MESICNE",950804
1972,77,"POPLATEK MESICNE",930102
1973,71,"POPLATEK MESICNE",960605
1974,42,"POPLATEK MESICNE",950601
1975,19,"POPLATEK MESICNE",940907
1976,26,"POPLATEK MESICNE",970325
1977,41,"POPLATEK MESICNE",960203
1978,57,"POPLATEK TYDNE",930611
1979,26,"POPLATEK MESICNE",930111
1980,49,"POPLATEK MESICNE",960316
1981,64,"POPLATEK MESICNE",931008
1982,6,"POPLATEK MESICNE",970508
1983,54,"POPLATEK MESICNE",971225
1984,73,"POPLATEK MESICNE",931107
1985,20,"POPLATEK MESICNE",960729
1986,46,"POPLATEK MESICNE",950404
1987,54,"POPLATEK MESICNE",940317
1988,72,"POPLATEK MESICNE",961230
1989,48,"POPLATEK MESICNE",940921
1990,1,"POPLATEK MESICNE",930609
1991,1,"POPLATEK MESICNE",961116
1992,48,"POPLATEK MESICNE",970927
1993,68,"POPLATEK MESICNE",941030
1994,42,"POPLATEK MESICNE",950719
1995,54,"POPLATEK MESICNE",970718
1996,6,"POPLATEK TYDNE",960508
1997,74,"POPLATEK MESICNE",960905
1998,1,"POPLATEK MESICNE",930617
1999,70,"POPLATEK MESICNE",930606
2000,5,"POPLATEK MESICNE",970806
2001,75,"POPLATEK MESICNE",940519
2002,1,"POPLATEK MESICNE",930408
2003,32,"POPLATEK MESICNE",951127
2004,42,"POPLATEK MESICNE",960804
2005,16,"POPLATEK MESICNE",970511
2006,25,"POPLATEK MESICNE",970616
2007,45,"POPLATEK MESICNE",970929
2008,52,"POPLATEK MESICNE",930416
2009,17,"POPLATEK MESICNE",940414
2010,1,"POPLATEK MESICNE",931227
2011,75,"POPLATEK MESICNE",930325
2012,4,"POPLATEK MESICNE",960408
2013,54,"POPLATEK MESICNE",960815
2015,68,"POPLATEK MESICNE",951125
2016,1,"POPLATEK MESICNE",970223
2017,54,"POPLATEK MESICNE",960221
2018,42,"POPLATEK MESICNE",950604
2019,64,"POPLATEK MESICNE",970611
2020,13,"POPLATEK MESICNE",930904
2021,69,"POPLATEK MESICNE",970205
2022,72,"POPLATEK MESICNE",930611
2023,68,"POPLATEK MESICNE",930126
2024,20,"POPLATEK MESICNE",970302
2025,19,"POPLATEK MESICNE",941002
2026,64,"POPLATEK MESICNE",960914
2027,19,"POPLATEK MESICNE",941128
2028,7,"POPLATEK TYDNE",941126
2029,55,"POPLATEK MESICNE",930529
2030,51,"POPLATEK MESICNE",940913
2032,36,"POPLATEK MESICNE",961114
2033,71,"POPLATEK MESICNE",960320
2034,54,"POPLATEK MESICNE",960821
2035,53,"POPLATEK MESICNE",960510
2036,70,"POPLATEK MESICNE",971003
2037,20,"POPLATEK MESICNE",930506
2038,42,"POPLATEK MESICNE",930806
2039,44,"POPLATEK MESICNE",930312
2040,75,"POPLATEK MESICNE",960625
2041,48,"POPLATEK MESICNE",950705
2042,31,"POPLATEK MESICNE",970212
2043,46,"POPLATEK MESICNE",951127
2044,6,"POPLATEK MESICNE",941123
2045,34,"POPLATEK MESICNE",960909
2046,68,"POPLATEK MESICNE",961017
2047,20,"POPLATEK MESICNE",950221
2048,76,"POPLATEK MESICNE",970330
2049,67,"POPLATEK MESICNE",971219
2050,1,"POPLATEK MESICNE",931022
2051,64,"POPLATEK TYDNE",951108
2052,61,"POPLATEK MESICNE",931020
2053,5,"POPLATEK MESICNE",971016
2054,1,"POPLATEK MESICNE",950124
2055,37,"POPLATEK MESICNE",970417
2056,58,"POPLATEK MESICNE",930407
2057,1,"POPLATEK MESICNE",970620
2058,34,"POPLATEK MESICNE",960909
2059,37,"POPLATEK MESICNE",941008
2060,13,"POPLATEK MESICNE",961205
2061,24,"POPLATEK MESICNE",930512
2062,70,"POPLATEK MESICNE",960306
2063,1,"POPLATEK MESICNE",931204
2064,54,"POPLATEK MESICNE",961230
2065,61,"POPLATEK MESICNE",960828
2066,25,"POPLATEK MESICNE",960807
2067,76,"POPLATEK MESICNE",940407
2068,21,"POPLATEK MESICNE",930602
2069,72,"POPLATEK MESICNE",971008
2070,72,"POPLATEK MESICNE",930129
2071,35,"POPLATEK MESICNE",970508
2072,41,"POPLATEK MESICNE",931017
2073,59,"POPLATEK MESICNE",970814
2074,12,"POPLATEK MESICNE",960218
2075,33,"POPLATEK MESICNE",960101
2076,18,"POPLATEK MESICNE",960917
2077,29,"POPLATEK MESICNE",950104
2078,62,"POPLATEK MESICNE",930708
2079,55,"POPLATEK MESICNE",970906
2080,74,"POPLATEK MESICNE",970427
2081,36,"POPLATEK MESICNE",970702
2082,36,"POPLATEK MESICNE",930903
2083,1,"POPLATEK MESICNE",960928
2084,44,"POPLATEK MESICNE",960908
2085,25,"POPLATEK MESICNE",970213
2086,70,"POPLATEK TYDNE",960809
2087,7,"POPLATEK TYDNE",930108
2088,4,"POPLATEK MESICNE",930728
2089,29,"POPLATEK TYDNE",970305
2090,40,"POPLATEK MESICNE",961126
2091,1,"POPLATEK MESICNE",960925
2092,1,"POPLATEK MESICNE",940429
2093,64,"POPLATEK MESICNE",970707
2094,73,"POPLATEK MESICNE",960823
2095,56,"POPLATEK MESICNE",951219
2096,32,"POPLATEK MESICNE",950617
2097,46,"POPLATEK MESICNE",971011
2099,3,"POPLATEK TYDNE",930112
2101,9,"POPLATEK MESICNE",960804
2102,41,"POPLATEK MESICNE",960805
2103,48,"POPLATEK MESICNE",970201
2104,48,"POPLATEK MESICNE",960612
2105,70,"POPLATEK MESICNE",960309
2106,1,"POPLATEK MESICNE",960201
2107,70,"POPLATEK MESICNE",961109
2108,74,"POPLATEK MESICNE",960706
2109,34,"POPLATEK MESICNE",960202
2110,64,"POPLATEK MESICNE",930223
2111,42,"POPLATEK TYDNE",950125
2112,44,"POPLATEK MESICNE",960712
2113,7,"POPLATEK MESICNE",960828
2114,30,"POPLATEK MESICNE",960811
2115,8,"POPLATEK MESICNE",961205
2116,70,"POPLATEK MESICNE",960502
2117,48,"POPLATEK MESICNE",960807
2118,42,"POPLATEK MESICNE",970511
2119,74,"POPLATEK MESICNE",950921
2121,64,"POPLATEK MESICNE",941205
2122,68,"POPLATEK MESICNE",930108
2123,64,"POPLATEK MESICNE",930726
2124,69,"POPLATEK MESICNE",930220
2125,43,"POPLATEK TYDNE",971120
2126,1,"POPLATEK MESICNE",970209
2127,1,"POPLATEK MESICNE",970509
2128,22,"POPLATEK MESICNE",931210
2130,46,"POPLATEK MESICNE",961104
2131,70,"POPLATEK MESICNE",960711
2132,76,"POPLATEK MESICNE",931008
2133,11,"POPLATEK MESICNE",971007
2134,52,"POPLATEK MESICNE",960806
2135,51,"POPLATEK MESICNE",970617
2136,75,"POPLATEK MESICNE",971002
2137,4,"POPLATEK PO OBRATU",930817
2138,75,"POPLATEK MESICNE",970811
